"player_id","player_name","team","tbf","ip","gs","siera","xfip","k_minus_bb_pct","contact_pct","csw_pct","balls","pitches","ball_pct_raw","stuff_plus","pitching_plus","start_ip","relief_ip","start_ip_relief_ip_raw","ip_per_gs","ball_pct","start_share","start_ip_filled","relief_ip_filled","lookback_season"
656302,"Dylan Cease","SDP",722,168,32,3.57915199753624,3.55708785819865,3.02816901,0.68163539,0.29579777,1121,3046,,107.60855354201,107.40039538715,168,,,5.25,36.8023637557452,1,168,0,2025
594798,"Jacob deGrom","TEX",669,172.666666666667,30,3.3245469467339,3.36591041200367,5,0.7237037,0.2888804,883,2617,,110.726919249904,119.383153463452,172.666666666667,,,5.75555555555556,33.7409247229652,1,172.666666666667,0,2025
663460,"Kris Bubic","KCR",476,116.333333333333,20,3.85360877471534,3.62875554352683,2.97435897,0.7260274,0.30139276,610,1795,,93.2801447661469,99.8120378619154,116.333333333333,,,5.81666666666667,33.983286908078,1,116.333333333333,0,2025
669432,"Trevor Rogers","BAL",423,109.666666666667,18,3.75423014915021,3.63710823239389,3.55172414,0.76251455,0.27904118,517,1627,,92.3947783251231,97.6237068965517,109.666666666667,,,6.09259259259259,31.7762753534112,1,109.666666666667,0,2025
607074,"Carlos Rodon","NYY",789,195.333333333333,33,3.91780502321831,3.88670352366813,2.78082192,0.72413793,0.29536259,1202,3213,,104.2166375,99.760025,195.333333333333,,,5.91919191919192,37.4105197634609,1,195.333333333333,0,2025
656849,"David Peterson","NYM",723,168.666666666667,30,4.09296140814346,3.72486152251239,2.30769231,0.77715655,0.2782512,965,2699,,89.7831433891992,96.1015865921788,168.666666666667,,,5.62222222222222,35.7539829566506,1,168.666666666667,0,2025
657746,"Joe Ryan","MIN",689,171,30,3.32475446576709,3.69931148008296,4.97435897,0.76623377,0.27412437,966,2798,,103.440913897712,105.905434019333,166,5,,5.7,34.5246604717655,0.970760233918129,166,5,2025
518876,"Merrill Kelly","- - -",748,184,32,3.95298674297738,3.81093996327672,3.47916667,0.78463747,0.26984127,973,2835,,90.4368464873445,97.3405881465454,183.299995422363,,,5.75,34.320987654321,1,183.299995422363,0,2025
667755,"Jose Soriano","LAA",724,169,31,3.9295088121004,3.53950995834622,1.94871795,0.74535166,0.27837644,1078,2784,,94.7486822262119,107.953414721723,169,,,5.45161290322581,38.7212643678161,1,169,0,2025
668881,"Hunter Greene","CIN",420,107.666666666667,19,3.06314697997177,3.26757428106362,5.07692308,0.71075269,0.30549199,549,1748,,123.547687894435,123.492587492828,107.666666666667,,,5.66666666666667,31.4073226544622,1,107.666666666667,0,2025
669022,"MacKenzie Gore","WSN",680,159.666666666667,30,3.80038900115564,3.77508935779718,2.890625,0.72904624,0.26888968,1044,2819,,97.6117123531505,97.0627554289782,159.666666666667,,,5.32222222222222,37.0344093650231,1,159.666666666667,0,2025
